order_id,customer_id,email,first_name,last_name,created_at,total_price,product_name,quantity,financial_status
ORD11045,CUST1201,zara.hassan201@email.com,Zara,Hassan,2025-10-04 13:03:46,1497,Screen Protector Pack,3,paid
ORD10863,CUST1160,amna.hassan160@email.com,Amna,Hassan,2025-10-04 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10347,CUST1065,zara.sheikh65@email.com,Zara,Sheikh,2025-10-05 13:03:46,25998,Smart Watch Series X,2,paid
ORD10202,CUST1039,ali.ahmed39@email.com,Ali,Ahmed,2025-10-06 13:03:46,1998,Phone Case Premium,2,paid
ORD10543,CUST1098,usman.khan98@email.com,Usman,Khan,2025-10-07 13:03:46,999,Phone Case Premium,1,paid
ORD10228,CUST1045,hina.chaudhry45@email.com,Hina,Chaudhry,2025-10-07 13:03:46,38997,Smart Watch Series X,3,paid
ORD10576,CUST1103,shahid.sheikh103@email.com,Shahid,Sheikh,2025-10-07 13:03:46,1998,Phone Case Premium,2,paid
ORD10000,CUST1000,ayesha.khan0@email.com,Ayesha,Khan,2025-10-07 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11207,CUST1240,bilal.ahmed240@email.com,Bilal,Ahmed,2025-10-07 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10791,CUST1148,fatima.mirza148@email.com,Fatima,Mirza,2025-10-07 13:03:46,499,Screen Protector Pack,1,paid
ORD11310,CUST1256,zara.ahmed256@email.com,Zara,Ahmed,2025-10-07 13:03:46,499,Screen Protector Pack,1,paid
ORD10443,CUST1084,hina.hassan84@email.com,Hina,Hassan,2025-10-08 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10689,CUST1127,ayesha.qureshi127@email.com,Ayesha,Qureshi,2025-10-08 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11109,CUST1217,sana.akhtar217@email.com,Sana,Akhtar,2025-10-08 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10530,CUST1095,omar.hassan95@email.com,Omar,Hassan,2025-10-08 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11155,CUST1228,faisal.sheikh228@email.com,Faisal,Sheikh,2025-10-09 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11170,CUST1230,nadia.akhtar230@email.com,Nadia,Akhtar,2025-10-09 13:03:46,999,Phone Case Premium,1,paid
ORD11384,CUST1272,zara.ali272@email.com,Zara,Ali,2025-10-10 13:03:46,38997,Smart Watch Series X,3,paid
ORD10761,CUST1141,nadia.khan141@email.com,Nadia,Khan,2025-10-11 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10897,CUST1168,kamran.mirza168@email.com,Kamran,Mirza,2025-10-11 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11453,CUST1285,amna.qureshi285@email.com,Amna,Qureshi,2025-10-12 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10858,CUST1159,usman.akhtar159@email.com,Usman,Akhtar,2025-10-12 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10151,CUST1027,ahmed.mirza27@email.com,Ahmed,Mirza,2025-10-13 13:03:46,25998,Smart Watch Series X,2,paid
ORD11495,CUST1293,ali.chaudhry293@email.com,Ali,Chaudhry,2025-10-13 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11174,CUST1231,zara.akhtar231@email.com,Zara,Akhtar,2025-10-13 13:03:46,1497,Screen Protector Pack,3,paid
ORD10176,CUST1031,shahid.sheikh31@email.com,Shahid,Sheikh,2025-10-13 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10153,CUST1028,bilal.hassan28@email.com,Bilal,Hassan,2025-10-14 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10978,CUST1181,nadia.qureshi181@email.com,Nadia,Qureshi,2025-10-14 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10773,CUST1143,usman.malik143@email.com,Usman,Malik,2025-10-14 13:03:46,25998,Smart Watch Series X,2,paid
ORD11503,CUST1295,faisal.akhtar295@email.com,Faisal,Akhtar,2025-10-14 13:03:46,1497,Screen Protector Pack,3,paid
ORD11085,CUST1211,zara.ahmed211@email.com,Zara,Ahmed,2025-10-15 13:03:46,25998,Smart Watch Series X,2,paid
ORD11138,CUST1225,bilal.khan225@email.com,Bilal,Khan,2025-10-15 13:03:46,12999,Smart Watch Series X,1,paid
ORD10979,CUST1182,amna.khan182@email.com,Amna,Khan,2025-10-16 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11182,CUST1234,zara.sheikh234@email.com,Zara,Sheikh,2025-10-17 13:03:46,12999,Smart Watch Series X,1,paid
ORD10980,CUST1183,amna.qureshi183@email.com,Amna,Qureshi,2025-10-17 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10226,CUST1044,rabia.ahmed44@email.com,Rabia,Ahmed,2025-10-17 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10436,CUST1082,kamran.sheikh82@email.com,Kamran,Sheikh,2025-10-17 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10760,CUST1141,nadia.khan141@email.com,Nadia,Khan,2025-10-18 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10806,CUST1152,kamran.akhtar152@email.com,Kamran,Akhtar,2025-10-19 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10223,CUST1043,omar.chaudhry43@email.com,Omar,Chaudhry,2025-10-19 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10482,CUST1089,rabia.ahmed89@email.com,Rabia,Ahmed,2025-10-20 13:03:46,12999,Smart Watch Series X,1,paid
ORD10906,CUST1172,zara.sheikh172@email.com,Zara,Sheikh,2025-10-20 13:03:46,2997,Phone Case Premium,3,paid
ORD10433,CUST1081,tariq.sheikh81@email.com,Tariq,Sheikh,2025-10-21 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10774,CUST1144,ayesha.sheikh144@email.com,Ayesha,Sheikh,2025-10-21 13:03:46,1497,Screen Protector Pack,3,paid
ORD11055,CUST1204,ahmed.akhtar204@email.com,Ahmed,Akhtar,2025-10-21 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11111,CUST1217,sana.akhtar217@email.com,Sana,Akhtar,2025-10-22 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11383,CUST1272,zara.ali272@email.com,Zara,Ali,2025-10-22 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10748,CUST1138,bilal.qureshi138@email.com,Bilal,Qureshi,2025-10-22 13:03:46,999,Phone Case Premium,1,paid
ORD10575,CUST1103,shahid.sheikh103@email.com,Shahid,Sheikh,2025-10-23 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11511,CUST1297,hassan.sheikh297@email.com,Hassan,Sheikh,2025-10-23 13:03:46,8999,Mechanical Keyboard,1,paid
ORD10668,CUST1122,nadia.mirza122@email.com,Nadia,Mirza,2025-10-24 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11324,CUST1262,faisal.ahmed262@email.com,Faisal,Ahmed,2025-10-24 13:03:46,998,Screen Protector Pack,2,paid
ORD11471,CUST1289,imran.sheikh289@email.com,Imran,Sheikh,2025-10-25 13:03:46,8999,Mechanical Keyboard,1,paid
ORD11121,CUST1220,shahid.akhtar220@email.com,Shahid,Akhtar,2025-10-25 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11136,CUST1224,amna.mirza224@email.com,Amna,Mirza,2025-10-26 13:03:46,2997,Phone Case Premium,3,paid
ORD10894,CUST1167,faisal.malik167@email.com,Faisal,Malik,2025-10-26 13:03:46,1998,Phone Case Premium,2,paid
ORD10403,CUST1073,ahmed.chaudhry73@email.com,Ahmed,Chaudhry,2025-10-26 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10725,CUST1133,rabia.qureshi133@email.com,Rabia,Qureshi,2025-10-26 13:03:46,12999,Smart Watch Series X,1,paid
ORD11317,CUST1259,tariq.akhtar259@email.com,Tariq,Akhtar,2025-10-27 13:03:46,2997,Phone Case Premium,3,paid
ORD10319,CUST1062,ali.ahmed62@email.com,Ali,Ahmed,2025-10-29 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10068,CUST1008,ali.ali8@email.com,Ali,Ali,2025-10-29 13:03:46,12999,Smart Watch Series X,1,paid
ORD10580,CUST1105,shahid.sheikh105@email.com,Shahid,Sheikh,2025-10-29 13:03:46,2997,Phone Case Premium,3,paid
ORD10045,CUST1004,ahmed.hassan4@email.com,Ahmed,Hassan,2025-10-30 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11115,CUST1218,nadia.ali218@email.com,Nadia,Ali,2025-10-31 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11527,CUST1299,faisal.hassan299@email.com,Faisal,Hassan,2025-10-31 13:03:46,999,Phone Case Premium,1,paid
ORD10540,CUST1097,hassan.sheikh97@email.com,Hassan,Sheikh,2025-11-01 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10108,CUST1016,usman.khan16@email.com,Usman,Khan,2025-11-02 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11272,CUST1251,sara.sheikh251@email.com,Sara,Sheikh,2025-11-03 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10663,CUST1119,sana.khan119@email.com,Sana,Khan,2025-11-03 13:03:46,5999,Webcam HD 1080p,1,paid
ORD10283,CUST1055,rabia.mirza55@email.com,Rabia,Mirza,2025-11-03 13:03:46,999,Phone Case Premium,1,paid
ORD11402,CUST1275,amna.sheikh275@email.com,Amna,Sheikh,2025-11-03 13:03:46,25998,Smart Watch Series X,2,paid
ORD11133,CUST1223,kamran.hassan223@email.com,Kamran,Hassan,2025-11-04 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11080,CUST1209,tariq.qureshi209@email.com,Tariq,Qureshi,2025-11-04 13:03:46,998,Screen Protector Pack,2,paid
ORD10869,CUST1162,hassan.khan162@email.com,Hassan,Khan,2025-11-04 13:03:46,17997,Webcam HD 1080p,3,paid
ORD11342,CUST1266,nadia.akhtar266@email.com,Nadia,Akhtar,2025-11-04 13:03:46,2997,Phone Case Premium,3,paid
ORD10064,CUST1007,amna.sheikh7@email.com,Amna,Sheikh,2025-11-04 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10172,CUST1030,hassan.hassan30@email.com,Hassan,Hassan,2025-11-06 13:03:46,2997,Phone Case Premium,3,paid
ORD10808,CUST1153,ahmed.chaudhry153@email.com,Ahmed,Chaudhry,2025-11-06 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10362,CUST1067,amna.mirza67@email.com,Amna,Mirza,2025-11-07 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10444,CUST1084,hina.hassan84@email.com,Hina,Hassan,2025-11-07 13:03:46,998,Screen Protector Pack,2,paid
ORD10126,CUST1020,ahmed.sheikh20@email.com,Ahmed,Sheikh,2025-11-07 13:03:46,38997,Smart Watch Series X,3,paid
ORD11175,CUST1232,imran.akhtar232@email.com,Imran,Akhtar,2025-11-08 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10723,CUST1133,rabia.qureshi133@email.com,Rabia,Qureshi,2025-11-08 13:03:46,38997,Smart Watch Series X,3,paid
ORD10105,CUST1015,faisal.malik15@email.com,Faisal,Malik,2025-11-10 13:03:46,38997,Smart Watch Series X,3,paid
ORD10892,CUST1166,kamran.chaudhry166@email.com,Kamran,Chaudhry,2025-11-10 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD11405,CUST1276,kamran.sheikh276@email.com,Kamran,Sheikh,2025-11-10 13:03:46,999,Phone Case Premium,1,paid
ORD11186,CUST1236,sana.qureshi236@email.com,Sana,Qureshi,2025-11-11 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11077,CUST1208,hina.mirza208@email.com,Hina,Mirza,2025-11-11 13:03:46,1497,Screen Protector Pack,3,paid
ORD10896,CUST1168,kamran.mirza168@email.com,Kamran,Mirza,2025-11-12 13:03:46,1497,Screen Protector Pack,3,paid
ORD10001,CUST1000,ayesha.khan0@email.com,Ayesha,Khan,2025-11-13 13:03:46,12999,Smart Watch Series X,1,paid
ORD11318,CUST1260,hina.mirza260@email.com,Hina,Mirza,2025-11-14 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10231,CUST1047,shahid.chaudhry47@email.com,Shahid,Chaudhry,2025-11-14 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10437,CUST1082,kamran.sheikh82@email.com,Kamran,Sheikh,2025-11-15 13:03:46,12999,Smart Watch Series X,1,paid
ORD11529,CUST1299,faisal.hassan299@email.com,Faisal,Hassan,2025-11-15 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10206,CUST1040,shahid.sheikh40@email.com,Shahid,Sheikh,2025-11-16 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11313,CUST1256,zara.ahmed256@email.com,Zara,Ahmed,2025-11-16 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11202,CUST1239,zara.ahmed239@email.com,Zara,Ahmed,2025-11-16 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10909,CUST1173,rabia.akhtar173@email.com,Rabia,Akhtar,2025-11-17 13:03:46,499,Screen Protector Pack,1,paid
ORD10563,CUST1101,sana.ahmed101@email.com,Sana,Ahmed,2025-11-18 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10666,CUST1120,ahmed.hassan120@email.com,Ahmed,Hassan,2025-11-18 13:03:46,2997,Phone Case Premium,3,paid
ORD11322,CUST1261,hina.mirza261@email.com,Hina,Mirza,2025-11-19 13:03:46,2997,Phone Case Premium,3,paid
ORD11139,CUST1225,bilal.khan225@email.com,Bilal,Khan,2025-11-20 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10529,CUST1095,omar.hassan95@email.com,Omar,Hassan,2025-11-20 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10141,CUST1025,sara.hassan25@email.com,Sara,Hassan,2025-11-20 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10611,CUST1111,sara.ahmed111@email.com,Sara,Ahmed,2025-11-21 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10511,CUST1092,amna.hassan92@email.com,Amna,Hassan,2025-11-21 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10234,CUST1048,faisal.malik48@email.com,Faisal,Malik,2025-11-22 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10665,CUST1120,ahmed.hassan120@email.com,Ahmed,Hassan,2025-11-22 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10110,CUST1017,hina.ahmed17@email.com,Hina,Ahmed,2025-11-22 13:03:46,998,Screen Protector Pack,2,paid
ORD10776,CUST1145,nadia.malik145@email.com,Nadia,Malik,2025-11-23 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10792,CUST1148,fatima.mirza148@email.com,Fatima,Mirza,2025-11-23 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10188,CUST1035,hassan.ali35@email.com,Hassan,Ali,2025-11-23 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11273,CUST1252,imran.ahmed252@email.com,Imran,Ahmed,2025-11-23 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11311,CUST1256,zara.ahmed256@email.com,Zara,Ahmed,2025-11-23 13:03:46,998,Screen Protector Pack,2,paid
ORD10612,CUST1111,sara.ahmed111@email.com,Sara,Ahmed,2025-11-24 13:03:46,38997,Smart Watch Series X,3,paid
ORD11497,CUST1293,ali.chaudhry293@email.com,Ali,Chaudhry,2025-11-24 13:03:46,499,Screen Protector Pack,1,paid
ORD10364,CUST1067,amna.mirza67@email.com,Amna,Mirza,2025-11-24 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD11397,CUST1274,hina.mirza274@email.com,Hina,Mirza,2025-11-25 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10775,CUST1144,ayesha.sheikh144@email.com,Ayesha,Sheikh,2025-11-25 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10977,CUST1181,nadia.qureshi181@email.com,Nadia,Qureshi,2025-11-25 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11043,CUST1200,usman.khan200@email.com,Usman,Khan,2025-11-25 13:03:46,25998,Smart Watch Series X,2,paid
ORD10856,CUST1158,zara.akhtar158@email.com,Zara,Akhtar,2025-11-26 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD11218,CUST1242,imran.sheikh242@email.com,Imran,Sheikh,2025-11-26 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11053,CUST1204,ahmed.akhtar204@email.com,Ahmed,Akhtar,2025-11-26 13:03:46,1998,Phone Case Premium,2,paid
ORD10102,CUST1014,tariq.ahmed14@email.com,Tariq,Ahmed,2025-11-26 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11032,CUST1197,nadia.sheikh197@email.com,Nadia,Sheikh,2025-11-26 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10859,CUST1160,amna.hassan160@email.com,Amna,Hassan,2025-11-27 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10177,CUST1031,shahid.sheikh31@email.com,Shahid,Sheikh,2025-11-28 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11399,CUST1274,hina.mirza274@email.com,Hina,Mirza,2025-11-28 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10139,CUST1024,shahid.hassan24@email.com,Shahid,Hassan,2025-11-28 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10291,CUST1058,sana.akhtar58@email.com,Sana,Akhtar,2025-11-29 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD10898,CUST1169,rabia.qureshi169@email.com,Rabia,Qureshi,2025-11-29 13:03:46,8999,Mechanical Keyboard,1,paid
ORD11339,CUST1266,nadia.akhtar266@email.com,Nadia,Akhtar,2025-11-30 13:03:46,38997,Smart Watch Series X,3,paid
ORD11108,CUST1216,imran.ahmed216@email.com,Imran,Ahmed,2025-11-30 13:03:46,17997,Webcam HD 1080p,3,paid
ORD11116,CUST1218,nadia.ali218@email.com,Nadia,Ali,2025-12-01 13:03:46,25998,Smart Watch Series X,2,paid
ORD10772,CUST1143,usman.malik143@email.com,Usman,Malik,2025-12-02 13:03:46,1998,Phone Case Premium,2,paid
ORD10605,CUST1110,omar.chaudhry110@email.com,Omar,Chaudhry,2025-12-02 13:03:46,2997,Phone Case Premium,3,paid
ORD10175,CUST1030,hassan.hassan30@email.com,Hassan,Hassan,2025-12-02 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11056,CUST1205,sana.ali205@email.com,Sana,Ali,2025-12-03 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD11172,CUST1231,zara.akhtar231@email.com,Zara,Akhtar,2025-12-03 13:03:46,11998,Webcam HD 1080p,2,paid
ORD10282,CUST1055,rabia.mirza55@email.com,Rabia,Mirza,2025-12-04 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11401,CUST1275,amna.sheikh275@email.com,Amna,Sheikh,2025-12-04 13:03:46,1497,Screen Protector Pack,3,paid
ORD10607,CUST1110,omar.chaudhry110@email.com,Omar,Chaudhry,2025-12-05 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10103,CUST1014,tariq.ahmed14@email.com,Tariq,Ahmed,2025-12-05 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10672,CUST1123,zara.ali123@email.com,Zara,Ali,2025-12-05 13:03:46,499,Screen Protector Pack,1,paid
ORD10122,CUST1020,ahmed.sheikh20@email.com,Ahmed,Sheikh,2025-12-07 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10608,CUST1110,omar.chaudhry110@email.com,Omar,Chaudhry,2025-12-07 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD10183,CUST1033,zara.ali33@email.com,Zara,Ali,2025-12-07 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11312,CUST1256,zara.ahmed256@email.com,Zara,Ahmed,2025-12-09 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10664,CUST1120,ahmed.hassan120@email.com,Ahmed,Hassan,2025-12-09 13:03:46,12999,Smart Watch Series X,1,paid
ORD10987,CUST1185,nadia.chaudhry185@email.com,Nadia,Chaudhry,2025-12-10 13:03:46,2997,Phone Case Premium,3,paid
ORD10156,CUST1028,bilal.hassan28@email.com,Bilal,Hassan,2025-12-10 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD11014,CUST1192,ali.ahmed192@email.com,Ali,Ahmed,2025-12-11 13:03:46,999,Phone Case Premium,1,paid
ORD11173,CUST1231,zara.akhtar231@email.com,Zara,Akhtar,2025-12-12 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD11181,CUST1234,zara.sheikh234@email.com,Zara,Sheikh,2025-12-12 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11496,CUST1293,ali.chaudhry293@email.com,Ali,Chaudhry,2025-12-12 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10609,CUST1111,sara.ahmed111@email.com,Sara,Ahmed,2025-12-13 13:03:46,1497,Screen Protector Pack,3,paid
ORD10809,CUST1153,ahmed.chaudhry153@email.com,Ahmed,Chaudhry,2025-12-13 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10361,CUST1067,amna.mirza67@email.com,Amna,Mirza,2025-12-14 13:03:46,4999,Wireless Earbuds Pro,1,paid
ORD10545,CUST1098,usman.khan98@email.com,Usman,Khan,2025-12-14 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD10653,CUST1117,sana.mirza117@email.com,Sana,Mirza,2025-12-16 13:03:46,38997,Smart Watch Series X,3,paid
ORD11494,CUST1293,ali.chaudhry293@email.com,Ali,Chaudhry,2025-12-17 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11444,CUST1283,fatima.akhtar283@email.com,Fatima,Akhtar,2025-12-20 13:03:46,25998,Smart Watch Series X,2,paid
ORD10527,CUST1094,amna.mirza94@email.com,Amna,Mirza,2025-12-21 13:03:46,1998,Phone Case Premium,2,paid
ORD11009,CUST1190,hassan.mirza190@email.com,Hassan,Mirza,2025-12-21 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10046,CUST1004,ahmed.hassan4@email.com,Ahmed,Hassan,2025-12-22 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD10984,CUST1183,amna.qureshi183@email.com,Amna,Qureshi,2025-12-23 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10203,CUST1039,ali.ahmed39@email.com,Ali,Ahmed,2025-12-23 13:03:46,4998,Laptop Stand Adjustable,2,paid
ORD11414,CUST1278,kamran.ahmed278@email.com,Kamran,Ahmed,2025-12-23 13:03:46,12999,Smart Watch Series X,1,paid
ORD10857,CUST1159,usman.akhtar159@email.com,Usman,Akhtar,2025-12-24 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10891,CUST1165,zara.ahmed165@email.com,Zara,Ahmed,2025-12-24 13:03:46,25998,Smart Watch Series X,2,paid
ORD10744,CUST1137,nadia.malik137@email.com,Nadia,Malik,2025-12-24 13:03:46,26997,Mechanical Keyboard,3,paid
ORD11501,CUST1294,sara.hassan294@email.com,Sara,Hassan,2025-12-26 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10348,CUST1065,zara.sheikh65@email.com,Zara,Sheikh,2025-12-26 13:03:46,499,Screen Protector Pack,1,paid
ORD10860,CUST1160,amna.hassan160@email.com,Amna,Hassan,2025-12-27 13:03:46,17997,Webcam HD 1080p,3,paid
ORD10908,CUST1173,rabia.akhtar173@email.com,Rabia,Akhtar,2025-12-27 13:03:46,12999,Smart Watch Series X,1,paid
ORD11358,CUST1268,hina.sheikh268@email.com,Hina,Sheikh,2025-12-27 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10572,CUST1103,shahid.sheikh103@email.com,Shahid,Sheikh,2025-12-28 13:03:46,25998,Smart Watch Series X,2,paid
ORD11407,CUST1276,kamran.sheikh276@email.com,Kamran,Sheikh,2025-12-29 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11007,CUST1190,hassan.mirza190@email.com,Hassan,Mirza,2025-12-30 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10788,CUST1147,nadia.qureshi147@email.com,Nadia,Qureshi,2025-12-30 13:03:46,9998,Wireless Earbuds Pro,2,paid
ORD11320,CUST1261,hina.mirza261@email.com,Hina,Mirza,2025-12-31 13:03:46,5999,Webcam HD 1080p,1,paid
ORD11171,CUST1231,zara.akhtar231@email.com,Zara,Akhtar,2025-12-31 13:03:46,10497,USB-C Hub 7-in-1,3,paid
ORD10154,CUST1028,bilal.hassan28@email.com,Bilal,Hassan,2025-12-31 13:03:46,2997,Phone Case Premium,3,paid
ORD11368,CUST1270,omar.mirza270@email.com,Omar,Mirza,2025-12-31 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD10629,CUST1114,kamran.chaudhry114@email.com,Kamran,Chaudhry,2025-12-31 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD10513,CUST1092,amna.hassan92@email.com,Amna,Hassan,2026-01-03 13:03:46,11998,Webcam HD 1080p,2,paid
ORD11359,CUST1268,hina.sheikh268@email.com,Hina,Sheikh,2026-01-04 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10410,CUST1075,zara.ahmed75@email.com,Zara,Ahmed,2026-01-05 13:03:46,26997,Mechanical Keyboard,3,paid
ORD10969,CUST1179,nadia.malik179@email.com,Nadia,Malik,2026-01-06 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11052,CUST1203,imran.ahmed203@email.com,Imran,Ahmed,2026-01-06 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11156,CUST1228,faisal.sheikh228@email.com,Faisal,Sheikh,2026-01-07 13:03:46,17998,Mechanical Keyboard,2,paid
ORD10512,CUST1092,amna.hassan92@email.com,Amna,Hassan,2026-01-08 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11367,CUST1270,omar.mirza270@email.com,Omar,Mirza,2026-01-10 13:03:46,17998,Mechanical Keyboard,2,paid
ORD11157,CUST1228,faisal.sheikh228@email.com,Faisal,Sheikh,2026-01-11 13:03:46,12999,Smart Watch Series X,1,paid
ORD10435,CUST1082,kamran.sheikh82@email.com,Kamran,Sheikh,2026-01-12 13:03:46,1998,Phone Case Premium,2,paid
ORD10888,CUST1165,zara.ahmed165@email.com,Zara,Ahmed,2026-01-14 13:03:46,38997,Smart Watch Series X,3,paid
ORD10669,CUST1122,nadia.mirza122@email.com,Nadia,Mirza,2026-01-14 13:03:46,998,Screen Protector Pack,2,paid
ORD11412,CUST1277,omar.chaudhry277@email.com,Omar,Chaudhry,2026-01-14 13:03:46,2499,Laptop Stand Adjustable,1,paid
ORD11415,CUST1278,kamran.ahmed278@email.com,Kamran,Ahmed,2026-01-14 13:03:46,999,Phone Case Premium,1,paid
ORD11528,CUST1299,faisal.hassan299@email.com,Faisal,Hassan,2026-01-14 13:03:46,7497,Laptop Stand Adjustable,3,paid
ORD11054,CUST1204,ahmed.akhtar204@email.com,Ahmed,Akhtar,2026-01-15 13:03:46,14997,Wireless Earbuds Pro,3,paid
ORD11203,CUST1239,zara.ahmed239@email.com,Zara,Ahmed,2026-01-16 13:03:46,3499,USB-C Hub 7-in-1,1,paid
ORD10528,CUST1094,amna.mirza94@email.com,Amna,Mirza,2026-01-17 13:03:46,6998,USB-C Hub 7-in-1,2,paid
ORD11361,CUST1269,kamran.ahmed269@email.com,Kamran,Ahmed,2026-01-17 13:03:46,12999,Smart Watch Series X,1,paid
ORD11457,CUST1286,imran.ahmed286@email.com,Imran,Ahmed,2026-01-18 13:03:46,9998,Wireless Earbuds Pro,2,paid
